applicant_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_intent,loan_term_months,interest_rate,credit_score,dti_ratio,revolving_utilization,total_open_acc,delinq_2yrs,derogatory_recs,target_default
APP-10236,26,62242.18,0,MORTGAGE,39000,PERSONAL,60,12.96,660,17.93,19.09,8,0,0,0
APP-10237,42,22423.46,19,MORTGAGE,15000,MEDICAL,36,10.75,756,12.1,35.41,13,0,0,0
APP-10238,31,101935.46,14,MORTGAGE,33000,HOMEIMPROVEMENT,36,11.19,747,19.25,58.4,14,2,0,0
APP-10239,68,51638.57,5,MORTGAGE,40000,DEBTCONSOLIDATION,60,14.7,720,21.01,48.63,10,0,0,0
APP-10240,36,22278.73,5,OTHER,36000,PERSONAL,36,11.88,710,22.41,60.98,4,0,0,1
APP-10241,53,33159.37,17,MORTGAGE,18000,HOMEIMPROVEMENT,60,10.47,731,13.55,3.48,9,0,0,0
APP-10242,29,92545.53,18,MORTGAGE,11000,PERSONAL,36,9.99,747,15.52,26.49,5,0,0,0
APP-10243,26,134175.16,18,MORTGAGE,36000,HOMEIMPROVEMENT,36,12.02,696,24.6,33.34,10,3,0,0
APP-10244,36,60488.76,16,MORTGAGE,17000,DEBTCONSOLIDATION,36,11.41,722,7.69,31.3,6,0,0,0
APP-10245,49,36642.88,16,RENT,7000,DEBTCONSOLIDATION,36,9.84,783,21.5,65.47,7,0,0,0
APP-10246,23,29425.74,11,RENT,5000,VENTURE,60,16.85,678,22.06,70.59,15,0,0,0
APP-10247,40,121456.0,0,MORTGAGE,10000,DEBTCONSOLIDATION,36,12.03,705,7.64,36.03,8,0,0,0
APP-10248,56,74961.8,0,RENT,30000,DEBTCONSOLIDATION,36,11.54,666,4.15,54.66,5,0,0,1
APP-10249,39,50763.36,13,MORTGAGE,8000,DEBTCONSOLIDATION,36,12.11,771,10.16,3.42,11,0,0,0
APP-10250,46,45065.13,7,MORTGAGE,17000,VENTURE,60,14.0,675,21.28,33.77,17,0,0,0
APP-10251,23,83777.09,11,MORTGAGE,7000,DEBTCONSOLIDATION,36,9.2,720,20.99,37.47,4,0,0,0
APP-10252,39,82632.57,3,OWN,4000,DEBTCONSOLIDATION,36,8.48,817,16.85,25.15,15,0,0,0
APP-10253,40,38242.69,13,MORTGAGE,15000,PERSONAL,36,10.82,750,36.43,81.08,11,0,0,0
APP-10254,52,33820.21,3,RENT,15000,DEBTCONSOLIDATION,36,14.46,675,27.93,18.37,10,0,0,1
APP-10255,27,34684.52,8,RENT,10000,HOMEIMPROVEMENT,36,14.67,739,15.68,19.53,7,0,2,0
APP-10256,61,47376.79,9,OWN,37000,HOMEIMPROVEMENT,60,11.82,716,32.25,83.09,15,0,0,0
APP-10257,53,42408.63,2,OTHER,24000,VENTURE,36,15.55,597,5.57,50.63,13,0,0,0
APP-10258,60,134463.22,18,RENT,16000,DEBTCONSOLIDATION,36,15.42,620,10.94,67.66,13,0,0,0
APP-10259,59,46541.97,10,RENT,8000,HOMEIMPROVEMENT,60,12.88,671,14.37,62.73,11,0,0,0
APP-10260,38,32053.66,17,RENT,21000,VENTURE,36,9.94,711,11.33,28.13,8,0,0,0
APP-10261,60,32966.64,4,MORTGAGE,20000,DEBTCONSOLIDATION,36,15.12,654,8.17,56.8,11,1,0,0
APP-10262,21,54612.29,2,MORTGAGE,7000,DEBTCONSOLIDATION,60,9.44,691,12.2,16.65,9,0,0,0
APP-10263,31,24075.21,0,MORTGAGE,40000,PERSONAL,36,11.88,658,8.03,66.28,12,0,0,0
APP-10264,48,58101.09,0,MORTGAGE,2000,PERSONAL,36,12.6,635,17.39,30.19,24,0,0,0
APP-10265,45,30696.23,1,MORTGAGE,8000,DEBTCONSOLIDATION,36,13.68,663,17.88,35.87,6,0,0,0
APP-10266,43,106863.24,0,RENT,36000,DEBTCONSOLIDATION,36,11.22,708,26.07,53.92,15,0,0,0
APP-10267,51,63467.37,18,RENT,26000,PERSONAL,36,13.03,719,49.86,20.55,17,1,0,0
APP-10268,50,172907.46,18,MORTGAGE,39000,HOMEIMPROVEMENT,36,15.25,669,51.31,33.0,14,0,1,0
APP-10269,62,53417.82,19,MORTGAGE,24000,HOMEIMPROVEMENT,36,7.59,778,12.84,63.22,14,1,0,0
APP-10270,55,18000.0,20,RENT,26000,PERSONAL,60,12.32,648,13.66,45.14,8,0,0,0
APP-10271,27,124099.71,9,RENT,39000,PERSONAL,36,10.01,705,19.2,37.5,10,0,0,0
APP-10272,36,76953.88,10,MORTGAGE,12000,HOMEIMPROVEMENT,36,15.54,665,8.71,37.97,7,0,0,0
APP-10273,46,83154.36,1,RENT,35000,PERSONAL,36,14.76,639,17.57,64.69,21,0,0,0
APP-10274,68,36268.62,1,MORTGAGE,32000,DEBTCONSOLIDATION,36,13.4,636,9.34,8.22,11,0,0,0
APP-10275,69,58605.04,15,MORTGAGE,39000,DEBTCONSOLIDATION,60,13.97,684,7.61,9.12,11,0,0,0
APP-10276,22,65724.72,17,RENT,13000,VENTURE,36,15.06,598,10.22,45.38,4,1,0,0
APP-10277,21,53161.5,16,MORTGAGE,10000,PERSONAL,60,12.54,712,6.98,60.97,16,0,0,0
APP-10278,68,25155.17,17,RENT,14000,HOMEIMPROVEMENT,60,11.26,714,32.6,42.06,9,0,0,0
APP-10279,32,239030.4,4,RENT,21000,PERSONAL,36,9.54,728,25.75,8.32,11,0,0,0
APP-10280,25,90936.31,8,RENT,22000,VENTURE,36,10.46,790,29.76,50.11,14,0,0,0
APP-10281,57,73886.99,8,MORTGAGE,23000,PERSONAL,60,11.53,709,8.93,53.73,8,0,0,0
APP-10282,52,115490.41,20,MORTGAGE,2000,EDUCATION,60,16.44,627,17.81,48.74,14,0,0,0
APP-10283,29,82627.36,19,RENT,18000,DEBTCONSOLIDATION,36,16.4,664,7.51,53.24,7,0,0,0
APP-10284,61,42676.28,11,MORTGAGE,5000,DEBTCONSOLIDATION,36,13.85,691,11.07,40.18,12,0,0,0
APP-10285,55,111847.47,1,RENT,7000,DEBTCONSOLIDATION,36,14.79,676,33.41,31.69,8,0,0,0
APP-10286,39,91684.44,4,MORTGAGE,20000,MEDICAL,60,15.94,633,6.53,13.09,7,1,0,0
APP-10287,68,43493.08,6,MORTGAGE,31000,MEDICAL,36,13.53,648,17.54,60.91,14,0,0,0
APP-10288,36,88876.88,18,MORTGAGE,24000,DEBTCONSOLIDATION,60,13.03,714,6.42,67.17,9,0,0,0
APP-10289,23,53088.47,2,RENT,33000,PERSONAL,36,11.3,729,11.44,35.9,11,0,0,0
APP-10290,40,66452.26,3,RENT,30000,PERSONAL,36,11.1,663,21.37,5.44,10,0,0,0
APP-10291,44,80807.51,6,MORTGAGE,9000,DEBTCONSOLIDATION,60,13.01,704,27.17,53.34,11,0,0,0
APP-10292,53,118687.45,19,RENT,22000,DEBTCONSOLIDATION,36,16.85,606,14.13,52.09,14,2,0,0
APP-10293,44,43347.4,9,OWN,18000,DEBTCONSOLIDATION,36,14.2,626,27.59,56.6,15,0,0,0
APP-10294,31,71860.43,12,RENT,18000,VENTURE,60,10.44,686,16.97,4.7,7,1,0,0
APP-10295,69,164039.6,7,RENT,22000,DEBTCONSOLIDATION,60,18.11,608,22.94,37.61,15,0,0,0
APP-10296,28,54829.09,2,RENT,16000,PERSONAL,36,12.87,700,12.5,47.37,17,0,0,0
APP-10297,56,66057.34,3,MORTGAGE,28000,PERSONAL,60,17.44,604,2.32,58.47,11,0,1,0
APP-10298,58,163916.96,16,MORTGAGE,26000,MEDICAL,36,9.56,764,13.48,31.79,9,3,0,0
APP-10299,60,82350.41,18,MORTGAGE,34000,DEBTCONSOLIDATION,36,9.76,767,41.06,15.87,13,1,0,0
APP-10300,40,28652.9,9,RENT,3000,DEBTCONSOLIDATION,36,8.19,774,8.03,71.06,13,3,0,0
APP-10301,55,40225.69,6,MORTGAGE,17000,HOMEIMPROVEMENT,36,17.36,633,22.54,34.14,10,1,0,0
APP-10302,68,84523.9,16,RENT,37000,VENTURE,60,15.32,738,13.78,30.57,9,0,0,0
APP-10303,45,73976.48,13,MORTGAGE,9000,HOMEIMPROVEMENT,60,13.88,653,7.92,57.61,14,0,1,0
APP-10304,55,64944.6,0,MORTGAGE,17000,HOMEIMPROVEMENT,36,17.15,577,21.81,24.17,11,0,0,0
APP-10305,45,176418.11,6,RENT,8000,PERSONAL,60,16.74,644,5.6,21.95,10,0,0,0
APP-10306,49,43969.72,13,RENT,6000,DEBTCONSOLIDATION,36,7.91,744,8.17,58.62,9,0,0,0
APP-10307,38,57687.34,11,RENT,24000,HOMEIMPROVEMENT,60,16.18,707,11.92,7.22,11,0,0,0
APP-10308,66,22436.51,20,MORTGAGE,9000,MEDICAL,36,16.95,654,20.04,7.54,10,0,0,0
APP-10309,38,106972.81,17,MORTGAGE,4000,DEBTCONSOLIDATION,36,11.53,677,16.99,40.61,8,0,0,0
APP-10310,22,40157.88,0,RENT,36000,DEBTCONSOLIDATION,36,12.54,654,15.86,40.66,7,4,2,0
APP-10311,55,101576.59,14,RENT,37000,DEBTCONSOLIDATION,60,10.91,680,19.35,57.9,17,1,0,0
APP-10312,36,96376.25,5,MORTGAGE,37000,VENTURE,36,7.71,772,13.72,47.08,12,0,0,0
APP-10313,61,193793.73,13,RENT,16000,DEBTCONSOLIDATION,60,14.54,667,11.66,39.96,8,0,0,0
APP-10314,56,82837.64,12,RENT,31000,HOMEIMPROVEMENT,60,7.57,799,26.83,20.13,6,0,0,0
APP-10315,53,50109.04,9,MORTGAGE,16000,DEBTCONSOLIDATION,36,15.53,628,25.15,39.04,11,0,0,0
APP-10316,24,75117.7,17,MORTGAGE,30000,DEBTCONSOLIDATION,36,13.58,722,23.02,46.91,12,0,0,0
APP-10317,53,40960.91,14,RENT,5000,MEDICAL,36,12.1,746,16.96,32.33,5,0,1,0
APP-10318,34,70233.46,18,RENT,35000,VENTURE,36,17.19,609,26.54,20.91,8,0,0,0
APP-10319,41,54151.92,4,MORTGAGE,24000,PERSONAL,36,13.21,708,15.16,33.27,11,0,0,0
APP-10320,68,57805.01,6,RENT,36000,DEBTCONSOLIDATION,36,17.32,610,21.44,42.75,7,0,0,1
APP-10321,40,38208.63,12,MORTGAGE,29000,DEBTCONSOLIDATION,36,8.88,800,19.95,57.45,6,0,0,0
APP-10322,28,69579.34,20,MORTGAGE,32000,DEBTCONSOLIDATION,60,9.07,768,14.52,74.76,8,0,0,0
APP-10323,27,90410.44,6,RENT,34000,HOMEIMPROVEMENT,36,9.33,729,44.73,47.22,8,0,0,0
APP-10324,23,26211.45,0,MORTGAGE,19000,HOMEIMPROVEMENT,36,14.03,691,48.15,18.84,5,0,0,0
APP-10325,37,42433.93,8,MORTGAGE,6000,DEBTCONSOLIDATION,36,15.41,658,15.75,62.08,10,0,1,0
APP-10326,53,65122.38,10,MORTGAGE,10000,DEBTCONSOLIDATION,60,13.06,650,24.31,60.28,6,0,0,0
APP-10327,68,18515.1,16,MORTGAGE,21000,HOMEIMPROVEMENT,36,9.0,776,6.35,46.73,6,0,0,0
APP-10328,32,142933.14,14,MORTGAGE,39000,MEDICAL,60,12.33,700,32.36,21.36,10,1,0,0
APP-10329,42,41958.85,20,MORTGAGE,10000,DEBTCONSOLIDATION,60,9.75,765,16.24,47.27,5,1,0,0
APP-10330,42,,16,RENT,19000,PERSONAL,36,8.41,769,15.57,38.95,6,0,0,0
APP-10331,66,53977.84,5,RENT,16000,HOMEIMPROVEMENT,36,15.42,683,11.49,51.01,17,1,0,0
APP-10332,50,64131.21,12,RENT,16000,DEBTCONSOLIDATION,60,12.41,679,20.66,31.47,7,0,0,0
APP-10333,58,41017.89,13,OWN,15000,MEDICAL,60,14.06,674,18.54,40.25,6,1,0,0
APP-10334,58,97753.75,20,OWN,36000,VENTURE,36,13.8,639,17.58,21.74,8,0,0,0
APP-10335,65,73119.71,1,RENT,37000,HOMEIMPROVEMENT,36,11.89,683,6.61,23.34,9,0,0,0
APP-10336,28,39394.4,2,MORTGAGE,21000,PERSONAL,36,12.39,687,4.45,6.36,14,1,1,0
APP-10337,47,46110.57,1,RENT,12000,EDUCATION,60,9.89,729,8.67,56.17,7,3,0,0
APP-10338,47,28046.39,11,OWN,18000,HOMEIMPROVEMENT,36,10.66,683,29.58,23.41,9,1,0,0
APP-10339,54,31994.83,1,RENT,26000,HOMEIMPROVEMENT,36,10.78,736,12.72,80.11,10,0,0,0
APP-10340,41,72678.38,13,MORTGAGE,30000,MEDICAL,36,12.04,724,29.7,51.51,7,0,0,0
APP-10341,50,39599.34,16,RENT,24000,PERSONAL,36,12.03,733,8.33,19.54,12,0,0,0
APP-10342,53,147582.44,8,RENT,10000,DEBTCONSOLIDATION,60,12.35,699,32.97,61.24,5,0,2,0
APP-10343,48,62035.47,11,RENT,26000,DEBTCONSOLIDATION,36,11.05,719,26.74,57.34,7,5,0,0
APP-10344,67,30442.3,19,MORTGAGE,24000,PERSONAL,36,12.8,704,32.86,36.08,6,2,0,0
APP-10345,53,33803.73,11,RENT,3000,PERSONAL,36,14.66,598,29.31,38.22,10,0,0,1
APP-10346,25,101365.17,3,RENT,2000,VENTURE,60,15.78,664,15.97,35.49,4,0,0,0
APP-10347,68,57626.81,6,RENT,39000,DEBTCONSOLIDATION,36,14.69,635,34.01,44.68,13,0,0,0
APP-10348,39,98321.44,10,MORTGAGE,7000,HOMEIMPROVEMENT,36,10.96,780,11.59,52.95,9,0,0,0
APP-10349,24,49849.11,1,MORTGAGE,16000,DEBTCONSOLIDATION,36,11.58,746,24.29,40.24,9,0,0,0
APP-10350,55,45246.65,12,MORTGAGE,8000,MEDICAL,36,12.04,704,11.55,42.89,11,0,1,0
APP-10351,69,104791.05,20,MORTGAGE,3000,PERSONAL,60,12.23,712,42.55,62.34,6,0,0,0
APP-10352,37,38976.39,13,RENT,31000,HOMEIMPROVEMENT,60,7.97,775,10.96,16.42,11,0,0,0
APP-10353,64,76460.31,6,MORTGAGE,30000,HOMEIMPROVEMENT,60,14.34,658,9.2,48.71,8,0,1,0
APP-10354,48,53858.11,5,MORTGAGE,13000,DEBTCONSOLIDATION,36,8.92,764,2.0,74.11,11,0,0,0
APP-10355,50,92907.69,19,RENT,35000,MEDICAL,60,7.8,797,32.84,13.43,11,0,0,0
APP-10356,49,148633.97,18,RENT,31000,DEBTCONSOLIDATION,36,14.38,694,38.08,22.69,9,0,0,0
APP-10357,66,49212.9,9,RENT,37000,DEBTCONSOLIDATION,36,13.59,642,23.25,35.29,11,0,0,0
APP-10358,26,45543.76,6,RENT,36000,HOMEIMPROVEMENT,36,14.88,678,35.87,43.28,8,0,0,0
APP-10359,55,83525.24,14,RENT,3000,DEBTCONSOLIDATION,36,9.2,754,25.23,51.92,8,0,0,0
APP-10360,61,34856.61,5,RENT,4000,PERSONAL,36,13.03,723,13.18,65.5,12,2,0,0
APP-10361,57,134353.91,0,RENT,13000,PERSONAL,60,10.83,707,19.82,36.87,8,0,0,0
APP-10362,44,123378.39,5,MORTGAGE,5000,DEBTCONSOLIDATION,60,14.69,637,9.7,36.27,9,0,0,0
APP-10363,49,36331.49,8,MORTGAGE,8000,HOMEIMPROVEMENT,36,12.99,694,24.61,24.47,13,0,2,0
APP-10364,69,27131.14,4,MORTGAGE,21000,PERSONAL,36,12.75,709,18.59,27.81,11,4,0,0
APP-10365,66,33513.76,3,RENT,20000,DEBTCONSOLIDATION,60,13.78,663,19.29,57.36,9,1,0,0
APP-10366,51,33769.56,0,RENT,9000,DEBTCONSOLIDATION,36,11.84,665,31.67,24.67,10,0,0,0
APP-10367,55,89400.39,12,OWN,4000,PERSONAL,60,8.66,735,17.06,72.15,11,0,0,0
APP-10368,53,129908.44,12,RENT,28000,DEBTCONSOLIDATION,60,11.33,727,22.19,21.45,22,0,0,0
APP-10369,41,88881.84,2,MORTGAGE,16000,MEDICAL,60,15.55,693,10.06,18.71,9,0,0,0
APP-10370,52,53204.8,19,MORTGAGE,9000,PERSONAL,60,12.48,678,13.1,66.05,8,0,1,0
APP-10371,43,71057.82,7,MORTGAGE,19000,DEBTCONSOLIDATION,60,15.12,684,11.28,72.76,8,0,0,0
APP-10372,53,38758.72,0,RENT,30000,PERSONAL,60,12.11,752,37.41,47.77,11,0,0,0
APP-10373,23,103632.27,3,MORTGAGE,37000,PERSONAL,60,12.61,725,13.06,6.12,13,0,0,0
APP-10374,38,74311.01,14,RENT,4000,HOMEIMPROVEMENT,36,10.59,702,11.77,54.58,11,0,0,0
APP-10375,45,88132.7,2,RENT,10000,MEDICAL,36,10.03,789,12.79,10.76,14,0,0,0
APP-10376,62,41615.67,0,MORTGAGE,11000,EDUCATION,36,14.99,650,16.22,27.89,8,0,0,0
APP-10377,51,55033.72,12,MORTGAGE,21000,HOMEIMPROVEMENT,60,15.24,622,37.31,17.87,8,0,0,0
APP-10378,23,86037.33,10,OWN,3000,PERSONAL,60,18.34,548,17.69,70.93,8,0,0,0
APP-10379,60,123223.67,15,RENT,2000,DEBTCONSOLIDATION,60,10.67,723,10.17,74.15,6,0,1,0
APP-10380,66,44176.58,15,MORTGAGE,28000,PERSONAL,36,10.39,783,18.24,73.59,11,0,0,0
APP-10381,44,88452.94,20,MORTGAGE,5000,PERSONAL,60,11.17,779,7.14,18.09,13,0,0,0
APP-10382,52,41938.69,0,RENT,38000,DEBTCONSOLIDATION,36,11.02,654,29.4,22.3,11,0,0,0
APP-10383,67,172576.67,0,MORTGAGE,33000,DEBTCONSOLIDATION,36,14.6,642,49.09,66.2,8,0,0,1
APP-10384,42,48658.78,20,RENT,19000,EDUCATION,36,15.49,552,9.74,80.88,12,0,0,0
APP-10385,43,82598.98,12,MORTGAGE,15000,VENTURE,60,13.12,650,15.29,38.91,11,0,0,0
APP-10386,22,65043.06,14,OWN,16000,PERSONAL,36,15.65,624,11.27,78.1,8,2,0,0
APP-10387,47,220279.3,0,MORTGAGE,5000,DEBTCONSOLIDATION,36,10.53,765,52.27,20.82,12,0,0,0
APP-10388,62,67167.9,0,MORTGAGE,20000,PERSONAL,36,11.63,700,30.16,25.36,9,0,0,0
APP-10389,22,46280.32,1,MORTGAGE,25000,DEBTCONSOLIDATION,36,15.55,694,4.88,65.91,2,0,0,0
APP-10390,46,82434.0,7,MORTGAGE,31000,DEBTCONSOLIDATION,60,14.67,647,15.05,74.31,8,0,0,1
APP-10391,37,81521.37,0,OWN,14000,DEBTCONSOLIDATION,36,14.81,608,6.26,41.82,15,0,0,0
APP-10392,60,55340.76,8,RENT,12000,DEBTCONSOLIDATION,36,16.09,612,7.72,31.38,11,0,0,0
APP-10393,53,34634.9,11,MORTGAGE,29000,PERSONAL,60,12.49,628,10.82,45.95,11,0,0,0
APP-10394,29,45981.78,0,RENT,12000,DEBTCONSOLIDATION,36,11.68,737,12.29,51.03,12,1,2,0
APP-10395,63,93036.71,0,MORTGAGE,2000,DEBTCONSOLIDATION,36,15.34,606,13.75,25.74,8,0,0,0
APP-10396,68,24991.11,6,MORTGAGE,5000,DEBTCONSOLIDATION,60,13.61,722,20.94,36.17,3,0,0,0
APP-10397,59,52890.4,0,MORTGAGE,39000,PERSONAL,36,5.38,850,5.11,73.35,8,0,0,0
APP-10398,49,98462.59,1,OWN,35000,VENTURE,60,14.96,665,6.96,51.82,6,0,0,0
APP-10399,62,57139.56,3,MORTGAGE,13000,PERSONAL,36,11.98,711,24.21,51.42,9,0,0,0
APP-10400,46,177522.93,8,MORTGAGE,25000,HOMEIMPROVEMENT,36,13.89,693,8.17,50.22,5,1,0,0
APP-10401,55,25026.11,14,MORTGAGE,38000,HOMEIMPROVEMENT,36,17.12,612,12.99,66.45,7,0,0,1
APP-10402,45,37023.79,1,RENT,33000,PERSONAL,36,15.73,626,10.64,54.74,12,0,0,1
APP-10403,44,18820.14,15,RENT,20000,DEBTCONSOLIDATION,36,15.29,661,29.29,26.66,9,0,0,0
APP-10404,33,162242.16,17,RENT,30000,VENTURE,36,13.37,687,16.17,63.33,7,0,0,0
APP-10405,27,37328.28,13,MORTGAGE,39000,VENTURE,60,7.57,807,10.04,7.26,15,0,0,0
APP-10406,56,22170.98,0,RENT,30000,DEBTCONSOLIDATION,36,16.83,650,30.81,22.49,10,0,0,0
APP-10407,65,44092.3,8,RENT,20000,EDUCATION,60,11.5,640,21.56,29.25,9,0,0,0
APP-10408,40,29839.71,13,RENT,21000,MEDICAL,36,12.99,634,40.38,49.34,20,0,0,0
APP-10409,21,44249.86,20,RENT,4000,MEDICAL,36,9.71,761,12.17,40.95,13,0,0,0
APP-10410,28,61121.23,19,RENT,6000,PERSONAL,36,12.92,655,25.73,74.88,7,0,0,0
APP-10411,66,89541.77,7,RENT,24000,VENTURE,36,9.12,790,15.28,36.63,12,0,0,0
APP-10412,36,54866.9,12,RENT,6000,HOMEIMPROVEMENT,60,12.15,709,2.62,61.75,10,0,1,0
APP-10413,34,,18,MORTGAGE,31000,DEBTCONSOLIDATION,60,8.34,785,19.96,64.18,15,0,0,0
APP-10414,32,44765.92,17,RENT,33000,VENTURE,36,13.28,694,11.21,17.68,9,0,0,0
APP-10415,43,28117.6,9,OWN,25000,PERSONAL,60,11.44,679,37.54,16.12,11,0,1,0
APP-10416,35,23783.08,4,MORTGAGE,36000,DEBTCONSOLIDATION,36,13.05,704,9.23,40.17,6,0,0,0
APP-10417,48,49899.04,1,RENT,33000,MEDICAL,36,9.04,771,11.16,80.94,12,0,0,1
APP-10418,54,62462.39,9,RENT,23000,MEDICAL,36,11.91,706,47.49,57.12,9,0,0,0
APP-10419,22,48083.42,14,MORTGAGE,22000,MEDICAL,36,9.9,722,24.71,24.02,13,1,0,0
APP-10420,52,24229.75,20,RENT,29000,MEDICAL,60,15.98,695,10.29,7.42,9,4,0,0
APP-10421,43,66217.5,17,OWN,35000,PERSONAL,36,12.22,678,8.79,21.15,11,0,0,0
APP-10422,42,135219.2,2,RENT,17000,HOMEIMPROVEMENT,36,14.18,721,11.38,52.81,11,0,0,0
APP-10423,45,56538.48,14,MORTGAGE,12000,MEDICAL,36,10.67,704,14.52,28.01,17,1,2,0
APP-10424,42,44812.16,4,OTHER,34000,DEBTCONSOLIDATION,36,11.57,704,19.1,34.55,10,0,0,0
APP-10425,42,58090.24,13,MORTGAGE,39000,VENTURE,60,15.88,617,23.04,41.67,11,0,0,0
APP-10426,69,34468.81,13,OWN,20000,PERSONAL,36,14.24,658,4.95,20.36,9,0,0,0
APP-10427,62,33374.6,4,OWN,29000,EDUCATION,36,11.91,692,11.08,9.34,11,2,0,0
APP-10428,26,75034.78,3,OWN,30000,HOMEIMPROVEMENT,36,15.54,610,16.96,30.67,11,0,1,0
APP-10429,35,98239.22,0,MORTGAGE,38000,DEBTCONSOLIDATION,36,12.94,734,26.58,66.7,6,0,0,0
APP-10430,63,55628.49,0,RENT,4000,VENTURE,36,13.18,619,11.05,53.83,5,0,0,0
APP-10431,57,22317.3,17,RENT,19000,HOMEIMPROVEMENT,36,15.82,644,26.98,37.57,12,0,0,0
APP-10432,53,71444.38,0,RENT,19000,DEBTCONSOLIDATION,60,12.5,711,15.35,37.25,11,0,0,0
APP-10433,28,168331.59,0,OWN,13000,DEBTCONSOLIDATION,36,16.43,607,26.36,44.56,14,0,0,0
APP-10434,64,53000.2,3,RENT,19000,PERSONAL,36,8.75,731,13.57,16.42,16,0,0,0
APP-10435,64,54779.82,18,RENT,33000,DEBTCONSOLIDATION,36,16.53,617,19.59,35.22,4,0,0,0
APP-10436,25,,5,MORTGAGE,37000,MEDICAL,36,9.34,714,15.52,52.36,18,0,0,0
APP-10437,59,76166.5,2,RENT,20000,DEBTCONSOLIDATION,36,13.09,661,24.47,27.23,8,2,0,1
APP-10438,24,42809.2,14,MORTGAGE,5000,HOMEIMPROVEMENT,60,11.57,698,6.34,14.84,9,0,0,0
APP-10439,26,99782.78,5,OWN,12000,DEBTCONSOLIDATION,36,13.16,675,19.76,24.71,8,1,0,0
APP-10440,65,43097.05,5,MORTGAGE,4000,DEBTCONSOLIDATION,36,14.11,644,7.11,88.46,8,0,0,1
APP-10441,52,71032.71,15,MORTGAGE,28000,DEBTCONSOLIDATION,60,17.38,550,17.82,58.4,12,1,0,0
APP-10442,50,58502.68,3,MORTGAGE,17000,PERSONAL,36,15.34,615,9.92,22.7,7,0,0,0
APP-10443,67,130294.92,18,MORTGAGE,19000,PERSONAL,36,17.8,588,10.75,55.99,7,1,0,1
APP-10444,55,73477.88,11,RENT,31000,PERSONAL,60,18.19,652,14.13,48.11,13,0,0,0
APP-10445,60,119790.98,10,MORTGAGE,25000,MEDICAL,36,8.65,728,11.71,72.48,10,0,0,0
APP-10446,36,63215.94,4,RENT,7000,HOMEIMPROVEMENT,60,7.96,787,6.55,12.95,11,1,0,0
APP-10447,33,54974.78,17,MORTGAGE,35000,HOMEIMPROVEMENT,60,10.31,758,20.96,65.48,13,0,0,0
APP-10448,62,58741.67,11,MORTGAGE,13000,DEBTCONSOLIDATION,36,10.34,737,24.96,23.11,12,0,0,0
APP-10449,50,40712.7,1,RENT,24000,PERSONAL,60,8.97,787,22.07,43.46,10,0,0,0
APP-10450,39,78106.96,2,MORTGAGE,37000,DEBTCONSOLIDATION,36,9.99,759,19.66,34.62,5,0,0,0
APP-10451,37,42396.49,8,MORTGAGE,16000,DEBTCONSOLIDATION,36,9.2,800,9.12,15.08,10,0,0,0
APP-10452,39,63337.42,15,RENT,17000,DEBTCONSOLIDATION,36,14.61,702,7.36,68.8,12,0,0,0
APP-10453,48,,19,RENT,15000,DEBTCONSOLIDATION,36,13.82,722,39.8,52.75,4,1,0,0
APP-10454,46,132160.78,13,MORTGAGE,16000,VENTURE,36,14.28,610,11.89,32.36,10,1,0,0
APP-10455,57,64953.7,9,MORTGAGE,13000,HOMEIMPROVEMENT,36,14.26,608,7.33,33.91,9,2,0,0
APP-10456,46,92097.54,3,MORTGAGE,36000,EDUCATION,36,9.27,736,10.42,6.0,7,1,0,0
APP-10457,43,86763.72,13,MORTGAGE,26000,MEDICAL,36,13.14,623,7.22,29.65,12,0,0,0
APP-10458,29,49454.65,20,MORTGAGE,15000,EDUCATION,36,10.06,692,27.39,38.48,9,0,0,0
APP-10459,32,171768.3,9,MORTGAGE,3000,DEBTCONSOLIDATION,36,11.12,795,8.1,44.54,12,0,0,0
APP-10460,21,44885.9,1,RENT,19000,PERSONAL,60,14.08,689,11.05,72.86,9,0,0,0
APP-10461,21,62661.17,0,OWN,36000,DEBTCONSOLIDATION,60,10.88,720,2.0,22.91,7,1,0,0
APP-10462,67,123878.92,4,MORTGAGE,10000,EDUCATION,60,13.2,672,5.03,52.56,9,0,0,0
APP-10463,54,122360.77,11,MORTGAGE,12000,PERSONAL,36,9.36,749,21.84,31.07,14,0,0,0
APP-10464,52,60304.39,19,MORTGAGE,27000,DEBTCONSOLIDATION,36,9.53,730,25.19,59.75,4,1,0,0
APP-10465,68,98243.89,5,RENT,4000,DEBTCONSOLIDATION,36,12.44,732,39.68,74.68,5,0,0,0
APP-10466,45,53530.87,5,MORTGAGE,6000,PERSONAL,36,11.62,737,19.35,29.8,11,0,1,0
APP-10467,60,46894.73,9,RENT,33000,HOMEIMPROVEMENT,36,12.5,660,31.15,46.19,10,0,0,0
APP-10468,65,32650.17,19,RENT,11000,HOMEIMPROVEMENT,36,9.67,845,47.87,11.57,6,0,0,0
APP-10469,21,85986.08,7,MORTGAGE,39000,VENTURE,36,15.34,676,22.31,50.23,8,2,0,0
APP-10470,36,90636.34,3,RENT,7000,HOMEIMPROVEMENT,36,11.64,675,24.55,25.47,17,0,0,0
APP-10471,59,45073.75,1,RENT,12000,PERSONAL,60,12.49,640,15.9,58.95,11,0,0,0
APP-10472,25,68463.09,8,MORTGAGE,18000,DEBTCONSOLIDATION,36,13.34,690,16.85,35.45,8,0,0,0
